Time,NodeId,X,Y,Z
4.9,1001,111.314,0.0323799,6355.79
4.9,1000,3.89239e-13,1.13225e-16,-6356.75
4.9,1001,111.314,0.0323799,-6355.79
4.9,1000,-0.0323799,111.314,6355.79
4.9,1001,-111.314,-0.0323799,6355.79
4.9,1000,0.0323799,-111.314,6355.79
4.9,1001,-0.0323799,111.314,-6355.79
4.9,1000,-111.314,-0.0323799,-6355.79
4.9,1001,0.0323799,-111.314,-6355.79
5,0,-29.4209,4.50876e-13,7363.36
5,1,-4359.86,3.63695e-13,5937.03
5,2,-7023.78,1.37114e-13,2236.74
5,3,-7001.19,-1.42283e-13,-2321.15
5,4,-4305.16,-3.67035e-13,-5991.67
5,5,29.3613,-4.51791e-13,-7378.3
5,6,4352.73,-3.64928e-13,-5957.19
5,7,7019.43,-1.38861e-13,-2265.24
5,8,7005.64,1.40541e-13,2292.72
5,9,4312.25,3.65808e-13,5971.63
5,20,111.314,0,-6355.8
5,21,78.711,78.711,-6355.8
5,22,6.81602e-15,111.314,-6355.8
5,23,-78.711,78.711,-6355.8
5,24,-111.314,1.3632e-14,-6355.8
5,25,-78.711,-78.711,-6355.8
5,26,-2.04481e-14,-111.314,-6355.8
5,27,78.711,-78.711,-6355.8
5,28,111.314,-2.72641e-14,-6355.8
5,29,6336.96,702.618,-172.317
5,1000,3.89239e-13,1.13225e-16,6356.75
5,1001,111.314,0.0323799,6355.79
5,1002,3.89239e-13,1.13225e-16,-6356.75
5,1003,111.314,0.0323799,-6355.79
5,1004,-0.0323799,111.314,6355.79
5,1005,-111.314,-0.0323799,6355.79
5,1006,0.0323799,-111.314,6355.79
5,1007,-0.0323799,111.314,-6355.79
5,1008,-111.314,-0.0323799,-6355.79
5,1009,0.0323799,-111.314,-6355.79
5,0,-29.4209,4.50876e-13,7363.36
5,1,-4359.86,3.63695e-13,5937.03
5,2,-7023.78,1.37114e-13,2236.74
5,3,-7001.19,-1.42283e-13,-2321.15
5,4,-4305.16,-3.67035e-13,-5991.67
5,5,29.3613,-4.51791e-13,-7378.3
5,6,4352.73,-3.64928e-13,-5957.19
5,7,7019.43,-1.38861e-13,-2265.24
5,8,7005.64,1.40541e-13,2292.72
5,9,4312.25,3.65808e-13,5971.63
5,10,111.314,0,-6355.8
5,11,78.711,78.711,-6355.8
5,12,6.81602e-15,111.314,-6355.8
5,13,-78.711,78.711,-6355.8
5,14,-111.314,1.3632e-14,-6355.8
5,15,-78.711,-78.711,-6355.8
5,16,-2.04481e-14,-111.314,-6355.8
5,17,78.711,-78.711,-6355.8
5,18,111.314,-2.72641e-14,-6355.8
5,19,6336.96,702.618,-172.317
5,1000,3.89239e-13,1.13225e-16,6356.75
5,1001,111.314,0.0323799,6355.79
5,1000,3.89239e-13,1.13225e-16,-6356.75
5,1001,111.314,0.0323799,-6355.79
5,1000,-0.0323799,111.314,6355.79
5,1001,-111.314,-0.0323799,6355.79
5,1000,0.0323799,-111.314,6355.79
5,1001,-0.0323799,111.314,-6355.79
5,1000,-111.314,-0.0323799,-6355.79
5,1001,0.0323799,-111.314,-6355.79
5.1,0,-36.7761,4.50874e-13,7363.33
5.1,1,-4365.79,3.63429e-13,5932.68
5.1,2,-7026.02,1.36686e-13,2229.74
5.1,3,-6998.87,-1.4271e-13,-2328.13
5.1,4,-4299.2,-3.67296e-13,-5995.95
5.1,5,36.7016,-4.51789e-13,-7378.27
5.1,6,4358.65,-3.64663e-13,-5952.85
5.1,7,7021.68,-1.38433e-13,-2258.24
5.1,8,7003.34,1.40968e-13,2299.71
5.1,9,4306.28,3.66071e-13,5975.93
5.1,20,111.314,0,-6355.8
5.1,21,78.711,78.711,-6355.8
5.1,22,6.81602e-15,111.314,-6355.8
5.1,23,-78.711,78.711,-6355.8
5.1,24,-111.314,1.3632e-14,-6355.8
5.1,25,-78.711,-78.711,-6355.8
5.1,26,-2.04481e-14,-111.314,-6355.8
5.1,27,78.711,-78.711,-6355.8
5.1,28,111.314,-2.72641e-14,-6355.8
5.1,29,6336.96,702.618,-172.317
5.1,1000,3.89239e-13,1.41531e-16,6356.75
5.1,1001,111.314,0.0404749,6355.79
5.1,1002,3.89239e-13,1.41531e-16,-6356.75
5.1,1003,111.314,0.0404749,-6355.79
5.1,1004,-0.0404749,111.314,6355.79
5.1,1005,-111.314,-0.0404749,6355.79
5.1,1006,0.0404749,-111.314,6355.79
5.1,1007,-0.0404749,111.314,-6355.79
5.1,1008,-111.314,-0.0404749,-6355.79
5.1,1009,0.0404749,-111.314,-6355.79
5.1,0,-36.7761,4.50874e-13,7363.33
5.1,1,-4365.79,3.63429e-13,5932.68
5.1,2,-7026.02,1.36686e-13,2229.74
5.1,3,-6998.87,-1.4271e-13,-2328.13
5.1,4,-4299.2,-3.67296e-13,-5995.95
5.1,5,36.7016,-4.51789e-13,-7378.27
5.1,6,4358.65,-3.64663e-13,-5952.85
5.1,7,7021.68,-1.38433e-13,-2258.24
5.1,8,7003.34,1.40968e-13,2299.71
5.1,9,4306.28,3.66071e-13,5975.93
5.1,10,111.314,0,-6355.8
5.1,11,78.711,78.711,-6355.8
5.1,12,6.81602e-15,111.314,-6355.8
5.1,13,-78.711,78.711,-6355.8
5.1,14,-111.314,1.3632e-14,-6355.8
5.1,15,-78.711,-78.711,-6355.8
5.1,16,-2.04481e-14,-111.314,-6355.8
5.1,17,78.711,-78.711,-6355.8
5.1,18,111.314,-2.72641e-14,-6355.8
5.1,19,6336.96,702.618,-172.317
5.1,1000,3.89239e-13,1.41531e-16,6356.75
5.1,1001,111.314,0.0404749,6355.79
5.1,1000,3.89239e-13,1.41531e-16,-6356.75
5.1,1001,111.314,0.0404749,-6355.79
5.1,1000,-0.0404749,111.314,6355.79
5.1,1001,-111.314,-0.0404749,6355.79
5.1,1000,0.0404749,-111.314,6355.79
5.1,1001,-0.0404749,111.314,-6355.79
5.1,1000,-111.314,-0.0404749,-6355.79
5.1,1001,0.0404749,-111.314,-6355.79
5.2,0,-36.7761,4.50874e-13,7363.33
5.2,1,-4365.79,3.63429e-13,5932.68
5.2,2,-7026.02,1.36686e-13,2229.74
5.2,3,-6998.87,-1.4271e-13,-2328.13
5.2,4,-4299.2,-3.67296e-13,-5995.95
5.2,5,36.7016,-4.51789e-13,-7378.27
5.2,6,4358.65,-3.64663e-13,-5952.85
5.2,7,7021.68,-1.38433e-13,-2258.24
5.2,8,7003.34,1.40968e-13,2299.71
5.2,9,4306.28,3.66071e-13,5975.93
5.2,20,111.314,0,-6355.8
5.2,21,78.711,78.711,-6355.8
5.2,22,6.81602e-15,111.314,-6355.8
5.2,23,-78.711,78.711,-6355.8
5.2,24,-111.314,1.3632e-14,-6355.8
5.2,25,-78.711,-78.711,-6355.8
5.2,26,-2.04481e-14,-111.314,-6355.8
5.2,27,78.711,-78.711,-6355.8
5.2,28,111.314,-2.72641e-14,-6355.8
5.2,29,6336.96,702.618,-172.317
5.2,1000,3.89239e-13,1.41531e-16,6356.75
5.2,1001,111.314,0.0404749,6355.79
5.2,1002,3.89239e-13,1.41531e-16,-6356.75
5.2,1003,111.314,0.0404749,-6355.79
5.2,1004,-0.0404749,111.314,6355.79
5.2,1005,-111.314,-0.0404749,6355.79
5.2,1006,0.0404749,-111.314,6355.79
5.2,1007,-0.0404749,111.314,-6355.79
5.2,1008,-111.314,-0.0404749,-6355.79
5.2,1009,0.0404749,-111.314,-6355.79
5.2,0,-36.7761,4.50874e-13,7363.33
5.2,1,-4365.79,3.63429e-13,5932.68
5.2,2,-7026.02,1.36686e-13,2229.74
5.2,3,-6998.87,-1.4271e-13,-2328.13
5.2,4,-4299.2,-3.67296e-13,-5995.95
5.2,5,36.7016,-4.51789e-13,-7378.27
5.2,6,4358.65,-3.64663e-13,-5952.85
5.2,7,7021.68,-1.38433e-13,-2258.24
5.2,8,7003.34,1.40968e-13,2299.71
5.2,9,4306.28,3.66071e-13,5975.93
5.2,10,111.314,0,-6355.8
5.2,11,78.711,78.711,-6355.8
5.2,12,6.81602e-15,111.314,-6355.8
5.2,13,-78.711,78.711,-6355.8
5.2,14,-111.314,1.3632e-14,-6355.8
5.2,15,-78.711,-78.711,-6355.8
5.2,16,-2.04481e-14,-111.314,-6355.8
5.2,17,78.711,-78.711,-6355.8
5.2,18,111.314,-2.72641e-14,-6355.8
5.2,19,6336.96,702.618,-172.317
5.2,1000,3.89239e-13,1.41531e-16,6356.75
5.2,1001,111.314,0.0404749,6355.79
5.2,1000,3.89239e-13,1.41531e-16,-6356.75
5.2,1001,111.314,0.0404749,-6355.79
5.2,1000,-0.0404749,111.314,6355.79
5.2,1001,-111.314,-0.0404749,6355.79
5.2,1000,0.0404749,-111.314,6355.79
5.2,1001,-0.0404749,111.314,-6355.79
5.2,1000,-111.314,-0.0404749,-6355.79
5.2,1001,0.0404749,-111.314,-6355.79
5.3,0,-36.7761,4.50874e-13,7363.33
5.3,1,-4365.79,3.63429e-13,5932.68
5.3,2,-7026.02,1.36686e-13,2229.74
5.3,3,-6998.87,-1.4271e-13,-2328.13
5.3,4,-4299.2,-3.67296e-13,-5995.95
5.3,5,36.7016,-4.51789e-13,-7378.27
5.3,6,4358.65,-3.64663e-13,-5952.85
5.3,7,7021.68,-1.38433e-13,-2258.24
5.3,8,7003.34,1.40968e-13,2299.71
5.3,9,4306.28,3.66071e-13,5975.93
5.3,20,111.314,0,-6355.8
5.3,21,78.711,78.711,-6355.8
5.3,22,6.81602e-15,111.314,-6355.8
5.3,23,-78.711,78.711,-6355.8
5.3,24,-111.314,1.3632e-14,-6355.8
5.3,25,-78.711,-78.711,-6355.8
5.3,26,-2.04481e-14,-111.314,-6355.8
5.3,27,78.711,-78.711,-6355.8
5.3,28,111.314,-2.72641e-14,-6355.8
5.3,29,6336.96,702.618,-172.317
5.3,1000,3.89239e-13,1.41531e-16,6356.75
5.3,1001,111.314,0.0404749,6355.79
5.3,1002,3.89239e-13,1.41531e-16,-6356.75
5.3,1003,111.314,0.0404749,-6355.79
5.3,1004,-0.0404749,111.314,6355.79
5.3,1005,-111.314,-0.0404749,6355.79
5.3,1006,0.0404749,-111.314,6355.79
5.3,1007,-0.0404749,111.314,-6355.79
5.3,1008,-111.314,-0.0404749,-6355.79
5.3,1009,0.0404749,-111.314,-6355.79
5.3,0,-36.7761,4.50874e-13,7363.33
5.3,1,-4365.79,3.63429e-13,5932.68
5.3,2,-7026.02,1.36686e-13,2229.74
5.3,3,-6998.87,-1.4271e-13,-2328.13
5.3,4,-4299.2,-3.67296e-13,-5995.95
5.3,5,36.7016,-4.51789e-13,-7378.27
5.3,6,4358.65,-3.64663e-13,-5952.85
5.3,7,7021.68,-1.38433e-13,-2258.24
5.3,8,7003.34,1.40968e-13,2299.71
5.3,9,4306.28,3.66071e-13,5975.93
5.3,10,111.314,0,-6355.8
5.3,11,78.711,78.711,-6355.8
5.3,12,6.81602e-15,111.314,-6355.8
5.3,13,-78.711,78.711,-6355.8
5.3,14,-111.314,1.3632e-14,-6355.8
5.3,15,-78.711,-78.711,-6355.8
5.3,16,-2.04481e-14,-111.314,-6355.8
5.3,17,78.711,-78.711,-6355.8
5.3,18,111.314,-2.72641e-14,-6355.8
5.3,19,6336.96,702.618,-172.317
5.3,1000,3.89239e-13,1.41531e-16,6356.75
5.3,1001,111.314,0.0404749,6355.79
5.3,1000,3.89239e-13,1.41531e-16,-6356.75
5.3,1001,111.314,0.0404749,-6355.79
5.3,1000,-0.0404749,111.314,6355.79
5.3,1001,-111.314,-0.0404749,6355.79
5.3,1000,0.0404749,-111.314,6355.79
5.3,1001,-0.0404749,111.314,-6355.79
5.3,1000,-111.314,-0.0404749,-6355.79
5.3,1001,0.0404749,-111.314,-6355.79
5.4,0,-36.7761,4.50874e-13,7363.33
5.4,1,-4365.79,3.63429e-13,5932.68
5.4,2,-7026.02,1.36686e-13,2229.74
5.4,3,-6998.87,-1.4271e-13,-2328.13
5.4,4,-4299.2,-3.67296e-13,-5995.95
5.4,5,36.7016,-4.51789e-13,-7378.27
5.4,6,4358.65,-3.64663e-13,-5952.85
5.4,7,7021.68,-1.38433e-13,-2258.24
5.4,8,7003.34,1.40968e-13,2299.71
5.4,9,4306.28,3.66071e-13,5975.93
5.4,20,111.314,0,-6355.8
5.4,21,78.711,78.711,-6355.8
5.4,22,6.81602e-15,111.314,-6355.8
5.4,23,-78.711,78.711,-6355.8
5.4,24,-111.314,1.3632e-14,-6355.8
5.4,25,-78.711,-78.711,-6355.8
5.4,26,-2.04481e-14,-111.314,-6355.8
5.4,27,78.711,-78.711,-6355.8
5.4,28,111.314,-2.72641e-14,-6355.8
5.4,29,6336.96,702.618,-172.317
5.4,1000,3.89239e-13,1.41531e-16,6356.75
5.4,1001,111.314,0.0404749,6355.79
5.4,1002,3.89239e-13,1.41531e-16,-6356.75
5.4,1003,111.314,0.0404749,-6355.79
5.4,1004,-0.0404749,111.314,6355.79
5.4,1005,-111.314,-0.0404749,6355.79
5.4,1006,0.0404749,-111.314,6355.79
5.4,1007,-0.0404749,111.314,-6355.79
5.4,1008,-111.314,-0.0404749,-6355.79
5.4,1009,0.0404749,-111.314,-6355.79
5.4,0,-36.7761,4.50874e-13,7363.33
5.4,1,-4365.79,3.63429e-13,5932.68
5.4,2,-7026.02,1.36686e-13,2229.74
5.4,3,-6998.87,-1.4271e-13,-2328.13
5.4,4,-4299.2,-3.67296e-13,-5995.95
5.4,5,36.7016,-4.51789e-13,-7378.27
5.4,6,4358.65,-3.64663e-13,-5952.85
5.4,7,7021.68,-1.38433e-13,-2258.24
5.4,8,7003.34,1.40968e-13,2299.71
5.4,9,4306.28,3.66071e-13,5975.93
5.4,10,111.314,0,-6355.8
5.4,11,78.711,78.711,-6355.8
5.4,12,6.81602e-15,111.314,-6355.8
5.4,13,-78.711,78.711,-6355.8
5.4,14,-111.314,1.3632e-14,-6355.8
5.4,15,-78.711,-78.711,-6355.8
5.4,16,-2.04481e-14,-111.314,-6355.8
5.4,17,78.711,-78.711,-6355.8
5.4,18,111.314,-2.72641e-14,-6355.8
5.4,19,6336.96,702.618,-172.317
5.4,1000,3.89239e-13,1.41531e-16,6356.75
5.4,1001,111.314,0.0404749,6355.79
5.4,1000,3.89239e-13,1.41531e-16,-6356.75
5.4,1001,111.314,0.0404749,-6355.79
5.4,1000,-0.0404749,111.314,6355.79
5.4,1001,-111.314,-0.0404749,6355.79
5.4,1000,0.0404749,-111.314,6355.79
5.4,1001,-0.0404749,111.314,-6355.79
5.4,1000,-111.314,-0.0404749,-6355.79
5.4,1001,0.0404749,-111.314,-6355.79
5.5,0,-36.7761,4.50874e-13,7363.33
5.5,1,-4365.79,3.63429e-13,5932.68
5.5,2,-7026.02,1.36686e-13,2229.74
5.5,3,-6998.87,-1.4271e-13,-2328.13
5.5,4,-4299.2,-3.67296e-13,-5995.95
5.5,5,36.7016,-4.51789e-13,-7378.27
5.5,6,4358.65,-3.64663e-13,-5952.85
5.5,7,7021.68,-1.38433e-13,-2258.24
5.5,8,7003.34,1.40968e-13,2299.71
5.5,9,4306.28,3.66071e-13,5975.93
5.5,20,111.314,0,-6355.8
5.5,21,78.711,78.711,-6355.8
5.5,22,6.81602e-15,111.314,-6355.8
5.5,23,-78.711,78.711,-6355.8
5.5,24,-111.314,1.3632e-14,-6355.8
5.5,25,-78.711,-78.711,-6355.8
5.5,26,-2.04481e-14,-111.314,-6355.8
5.5,27,78.711,-78.711,-6355.8
5.5,28,111.314,-2.72641e-14,-6355.8
5.5,29,6336.96,702.618,-172.317
5.5,1000,3.89239e-13,1.41531e-16,6356.75
5.5,1001,111.314,0.0404749,6355.79
5.5,1002,3.89239e-13,1.41531e-16,-6356.75
5.5,1003,111.314,0.0404749,-6355.79
5.5,1004,-0.0404749,111.314,6355.79
5.5,1005,-111.314,-0.0404749,6355.79
5.5,1006,0.0404749,-111.314,6355.79
5.5,1007,-0.0404749,111.314,-6355.79
5.5,1008,-111.314,-0.0404749,-6355.79
5.5,1009,0.0404749,-111.314,-6355.79
5.5,0,-36.7761,4.50874e-13,7363.33
5.5,1,-4365.79,3.63429e-13,5932.68
5.5,2,-7026.02,1.36686e-13,2229.74
5.5,3,-6998.87,-1.4271e-13,-2328.13
5.5,4,-4299.2,-3.67296e-13,-5995.95
5.5,5,36.7016,-4.51789e-13,-7378.27
5.5,6,4358.65,-3.64663e-13,-5952.85
5.5,7,7021.68,-1.38433e-13,-2258.24
5.5,8,7003.34,1.40968e-13,2299.71
5.5,9,4306.28,3.66071e-13,5975.93
5.5,10,111.314,0,-6355.8
5.5,11,78.711,78.711,-6355.8
5.5,12,6.81602e-15,111.314,-6355.8
5.5,13,-78.711,78.711,-6355.8
5.5,14,-111.314,1.3632e-14,-6355.8
5.5,15,-78.711,-78.711,-6355.8
5.5,16,-2.04481e-14,-111.314,-6355.8
5.5,17,78.711,-78.711,-6355.8
5.5,18,111.314,-2.72641e-14,-6355.8
5.5,19,6336.96,702.618,-172.317
5.5,1000,3.89239e-13,1.41531e-16,6356.75
5.5,1001,111.314,0.0404749,6355.79
5.5,1000,3.89239e-13,1.41531e-16,-6356.75
5.5,1001,111.314,0.0404749,-6355.79
5.5,1000,-0.0404749,111.314,6355.79
5.5,1001,-111.314,-0.0404749,6355.79
5.5,1000,0.0404749,-111.314,6355.79
5.5,1001,-0.0404749,111.314,-6355.79
5.5,1000,-111.314,-0.0404749,-6355.79
5.5,1001,0.0404749,-111.314,-6355.79
5.6,0,-36.7761,4.50874e-13,7363.33
5.6,1,-4365.79,3.63429e-13,5932.68
5.6,2,-7026.02,1.36686e-13,2229.74
5.6,3,-6998.87,-1.4271e-13,-2328.13
5.6,4,-4299.2,-3.67296e-13,-5995.95
5.6,5,36.7016,-4.51789e-13,-7378.27
5.6,6,4358.65,-3.64663e-13,-5952.85
5.6,7,7021.68,-1.38433e-13,-2258.24
5.6,8,7003.34,1.40968e-13,2299.71
5.6,9,4306.28,3.66071e-13,5975.93
5.6,20,111.314,0,-6355.8
5.6,21,78.711,78.711,-6355.8
5.6,22,6.81602e-15,111.314,-6355.8
5.6,23,-78.711,78.711,-6355.8
5.6,24,-111.314,1.3632e-14,-6355.8
5.6,25,-78.711,-78.711,-6355.8
5.6,26,-2.04481e-14,-111.314,-6355.8
5.6,27,78.711,-78.711,-6355.8
5.6,28,111.314,-2.72641e-14,-6355.8
5.6,29,6336.96,702.618,-172.317
5.6,1000,3.89239e-13,1.41531e-16,6356.75
5.6,1001,111.314,0.0404749,6355.79
5.6,1002,3.89239e-13,1.41531e-16,-6356.75
5.6,1003,111.314,0.0404749,-6355.79
5.6,1004,-0.0404749,111.314,6355.79
5.6,1005,-111.314,-0.0404749,6355.79
5.6,1006,0.0404749,-111.314,6355.79
5.6,1007,-0.0404749,111.314,-6355.79
5.6,1008,-111.314,-0.0404749,-6355.79
5.6,1009,0.0404749,-111.314,-6355.79
5.6,0,-36.7761,4.50874e-13,7363.33
5.6,1,-4365.79,3.63429e-13,5932.68
5.6,2,-7026.02,1.36686e-13,2229.74
5.6,3,-6998.87,-1.4271e-13,-2328.13
5.6,4,-4299.2,-3.67296e-13,-5995.95
5.6,5,36.7016,-4.51789e-13,-7378.27
5.6,6,4358.65,-3.64663e-13,-5952.85
5.6,7,7021.68,-1.38433e-13,-2258.24
5.6,8,7003.34,1.40968e-13,2299.71
5.6,9,4306.28,3.66071e-13,5975.93
5.6,10,111.314,0,-6355.8
5.6,11,78.711,78.711,-6355.8
5.6,12,6.81602e-15,111.314,-6355.8
5.6,13,-78.711,78.711,-6355.8
5.6,14,-111.314,1.3632e-14,-6355.8
5.6,15,-78.711,-78.711,-6355.8
5.6,16,-2.04481e-14,-111.314,-6355.8
5.6,17,78.711,-78.711,-6355.8
5.6,18,111.314,-2.72641e-14,-6355.8
5.6,19,6336.96,702.618,-172.317
5.6,1000,3.89239e-13,1.41531e-16,6356.75
5.6,1001,111.314,0.0404749,6355.79
5.6,1000,3.89239e-13,1.41531e-16,-6356.75
5.6,1001,111.314,0.0404749,-6355.79
5.6,1000,-0.0404749,111.314,6355.79
5.6,1001,-111.314,-0.0404749,6355.79
5.6,1000,0.0404749,-111.314,6355.79
5.6,1001,-0.0404749,111.314,-6355.79
5.6,1000,-111.314,-0.0404749,-6355.79
5.6,1001,0.0404749,-111.314,-6355.79
5.7,0,-36.7761,4.50874e-13,7363.33
5.7,1,-4365.79,3.63429e-13,5932.68
5.7,2,-7026.02,1.36686e-13,2229.74
5.7,3,-6998.87,-1.4271e-13,-2328.13
5.7,4,-4299.2,-3.67296e-13,-5995.95
5.7,5,36.7016,-4.51789e-13,-7378.27
5.7,6,4358.65,-3.64663e-13,-5952.85
5.7,7,7021.68,-1.38433e-13,-2258.24
5.7,8,7003.34,1.40968e-13,2299.71
5.7,9,4306.28,3.66071e-13,5975.93
5.7,20,111.314,0,-6355.8
5.7,21,78.711,78.711,-6355.8
5.7,22,6.81602e-15,111.314,-6355.8
5.7,23,-78.711,78.711,-6355.8
5.7,24,-111.314,1.3632e-14,-6355.8
5.7,25,-78.711,-78.711,-6355.8
5.7,26,-2.04481e-14,-111.314,-6355.8
5.7,27,78.711,-78.711,-6355.8
5.7,28,111.314,-2.72641e-14,-6355.8
5.7,29,6336.96,702.618,-172.317
5.7,1000,3.89239e-13,1.41531e-16,6356.75
5.7,1001,111.314,0.0404749,6355.79
5.7,1002,3.89239e-13,1.41531e-16,-6356.75
5.7,1003,111.314,0.0404749,-6355.79
5.7,1004,-0.0404749,111.314,6355.79
5.7,1005,-111.314,-0.0404749,6355.79
5.7,1006,0.0404749,-111.314,6355.79
5.7,1007,-0.0404749,111.314,-6355.79
5.7,1008,-111.314,-0.0404749,-6355.79
5.7,1009,0.0404749,-111.314,-6355.79
5.7,0,-36.7761,4.50874e-13,7363.33
5.7,1,-4365.79,3.63429e-13,5932.68
5.7,2,-7026.02,1.36686e-13,2229.74
5.7,3,-6998.87,-1.4271e-13,-2328.13
5.7,4,-4299.2,-3.67296e-13,-5995.95
5.7,5,36.7016,-4.51789e-13,-7378.27
5.7,6,4358.65,-3.64663e-13,-5952.85
5.7,7,7021.68,-1.38433e-13,-2258.24
5.7,8,7003.34,1.40968e-13,2299.71
5.7,9,4306.28,3.66071e-13,5975.93
5.7,10,111.314,0,-6355.8
5.7,11,78.711,78.711,-6355.8
5.7,12,6.81602e-15,111.314,-6355.8
5.7,13,-78.711,78.711,-6355.8
5.7,14,-111.314,1.3632e-14,-6355.8
5.7,15,-78.711,-78.711,-6355.8
5.7,16,-2.04481e-14,-111.314,-6355.8
5.7,17,78.711,-78.711,-6355.8
5.7,18,111.314,-2.72641e-14,-6355.8
5.7,19,6336.96,702.618,-172.317
5.7,1000,3.89239e-13,1.41531e-16,6356.75
5.7,1001,111.314,0.0404749,6355.79
5.7,1000,3.89239e-13,1.41531e-16,-6356.75
5.7,1001,111.314,0.0404749,-6355.79
5.7,1000,-0.0404749,111.314,6355.79
5.7,1001,-111.314,-0.0404749,6355.79
5.7,1000,0.0404749,-111.314,6355.79
5.7,1001,-0.0404749,111.314,-6355.79
5.7,1000,-111.314,-0.0404749,-6355.79
5.7,1001,0.0404749,-111.314,-6355.79
5.8,0,-36.7761,4.50874e-13,7363.33
5.8,1,-4365.79,3.63429e-13,5932.68
5.8,2,-7026.02,1.36686e-13,2229.74
5.8,3,-6998.87,-1.4271e-13,-2328.13
5.8,4,-4299.2,-3.67296e-13,-5995.95
5.8,5,36.7016,-4.51789e-13,-7378.27
5.8,6,4358.65,-3.64663e-13,-5952.85
5.8,7,7021.68,-1.38433e-13,-2258.24
5.8,8,7003.34,1.40968e-13,2299.71
5.8,9,4306.28,3.66071e-13,5975.93
5.8,20,111.314,0,-6355.8
5.8,21,78.711,78.711,-6355.8
5.8,22,6.81602e-15,111.314,-6355.8
5.8,23,-78.711,78.711,-6355.8
5.8,24,-111.314,1.3632e-14,-6355.8
5.8,25,-78.711,-78.711,-6355.8
5.8,26,-2.04481e-14,-111.314,-6355.8
5.8,27,78.711,-78.711,-6355.8
5.8,28,111.314,-2.72641e-14,-6355.8
5.8,29,6336.96,702.618,-172.317
5.8,1000,3.89239e-13,1.41531e-16,6356.75
5.8,1001,111.314,0.0404749,6355.79
5.8,1002,3.89239e-13,1.41531e-16,-6356.75
5.8,1003,111.314,0.0404749,-6355.79
5.8,1004,-0.0404749,111.314,6355.79
5.8,1005,-111.314,-0.0404749,6355.79
5.8,1006,0.0404749,-111.314,6355.79
5.8,1007,-0.0404749,111.314,-6355.79
5.8,1008,-111.314,-0.0404749,-6355.79
5.8,1009,0.0404749,-111.314,-6355.79
5.8,0,-36.7761,4.50874e-13,7363.33
5.8,1,-4365.79,3.63429e-13,5932.68
5.8,2,-7026.02,1.36686e-13,2229.74
5.8,3,-6998.87,-1.4271e-13,-2328.13
5.8,4,-4299.2,-3.67296e-13,-5995.95
5.8,5,36.7016,-4.51789e-13,-7378.27
5.8,6,4358.65,-3.64663e-13,-5952.85
5.8,7,7021.68,-1.38433e-13,-2258.24
5.8,8,7003.34,1.40968e-13,2299.71
5.8,9,4306.28,3.66071e-13,5975.93
5.8,10,111.314,0,-6355.8
5.8,11,78.711,78.711,-6355.8
5.8,12,6.81602e-15,111.314,-6355.8
5.8,13,-78.711,78.711,-6355.8
5.8,14,-111.314,1.3632e-14,-6355.8
5.8,15,-78.711,-78.711,-6355.8
5.8,16,-2.04481e-14,-111.314,-6355.8
5.8,17,78.711,-78.711,-6355.8
5.8,18,111.314,-2.72641e-14,-6355.8
5.8,19,6336.96,702.618,-172.317
5.8,1000,3.89239e-13,1.41531e-16,6356.75
5.8,1001,111.314,0.0404749,6355.79
5.8,1000,3.89239e-13,1.41531e-16,-6356.75
5.8,1001,111.314,0.0404749,-6355.79
5.8,1000,-0.0404749,111.314,6355.79
5.8,1001,-111.314,-0.0404749,6355.79
5.8,1000,0.0404749,-111.314,6355.79
5.8,1001,-0.0404749,111.314,-6355.79
5.8,1000,-111.314,-0.0404749,-6355.79
5.8,1001,0.0404749,-111.314,-6355.79
5.9,0,-36.7761,4.50874e-13,7363.33
5.9,1,-4365.79,3.63429e-13,5932.68
5.9,2,-7026.02,1.36686e-13,2229.74
5.9,3,-6998.87,-1.4271e-13,-2328.13
5.9,4,-4299.2,-3.67296e-13,-5995.95
5.9,5,36.7016,-4.51789e-13,-7378.27
5.9,6,4358.65,-3.64663e-13,-5952.85
5.9,7,7021.68,-1.38433e-13,-2258.24
5.9,8,7003.34,1.40968e-13,2299.71
5.9,9,4306.28,3.66071e-13,5975.93
5.9,20,111.314,0,-6355.8
5.9,21,78.711,78.711,-6355.8
5.9,22,6.81602e-15,111.314,-6355.8
5.9,23,-78.711,78.711,-6355.8
5.9,24,-111.314,1.3632e-14,-6355.8
5.9,25,-78.711,-78.711,-6355.8
5.9,26,-2.04481e-14,-111.314,-6355.8
5.9,27,78.711,-78.711,-6355.8
5.9,28,111.314,-2.72641e-14,-6355.8
5.9,29,6336.96,702.618,-172.317
5.9,1000,3.89239e-13,1.41531e-16,6356.75
5.9,1001,111.314,0.0404749,6355.79
5.9,1002,3.89239e-13,1.41531e-16,-6356.75
5.9,1003,111.314,0.0404749,-6355.79
5.9,1004,-0.0404749,111.314,6355.79
5.9,1005,-111.314,-0.0404749,6355.79
5.9,1006,0.0404749,-111.314,6355.79
5.9,1007,-0.0404749,111.314,-6355.79
5.9,1008,-111.314,-0.0404749,-6355.79
5.9,1009,0.0404749,-111.314,-6355.79
5.9,0,-36.7761,4.50874e-13,7363.33
5.9,1,-4365.79,3.63429e-13,5932.68
5.9,2,-7026.02,1.36686e-13,2229.74
5.9,3,-6998.87,-1.4271e-13,-2328.13
5.9,4,-4299.2,-3.67296e-13,-5995.95
5.9,5,36.7016,-4.51789e-13,-7378.27
